1	0	7.25	0	0	
2	0	7.25	0	0	
3	0	7.25	0	0	
4	0	7.25	0	0	
5	0	7.25	0	0	
6	0	7.25	0	0	
7	0	7.25	0	0	
8	0	7.25	0	0	
9	0	7.25	0	0	
10	0	7.25	0	0	
11	0	7.25	0	0	
12	0	7.25	0	0	
13	0	7.25	0	0	
14	0	7.25	0	0	
15	0	7.25	0	0	
16	0	0	0	0	
17	0	0	0	0	
18	0	0	0	0	
19	0	0	0.468	0	
20	0	-8	0	0	
21	0	0	0.468	0	
22	2.817	-0.169	0.543	0	
23	0	-8	0	0	
24	1.711	-0.5	0.663	0	
25	0	-8	0	0	
26	0	-8	0	0	
27	0	0	0.318	0	
28	0	0	0	0	
29	0	-8	0	0	
30	0	0	0	0	
31	0	7.25	0	0	
32	0	7.25	0	0	
33	0	7.25	0	0	
34	0	0	0	0	
35	0	0	0.468	0	
36	1.711	-0.5	0.663	0	
37	-4.344	-1.714	0	0	
38	0	0	0.366	0	
39	1.711	-0.5	0.663	0	
40	-4.344	-1.714	0	0	
41	0	0	0.366	0	
42	-1.552	0	0	0	
43	9.508	0	0	0	
44	1.3	-0.05	0.2	0	
45	0	7.25	0	0	
46	0	0	0	0	
47	0	0	0	0	
48	0	0	0	0	
49	0	7.25	0	0	
50	0	7.25	0	0	
51	0	7.25	0	0	
52	0	0	0	0	
53	0	7.25	0	0	
54	0	7.25	0	0	
55	0	7.25	0	0	
56	0	0	0	0	
57	0	1.682	0	0	
58	0	1.682	0	0	
59	0	1.682	0	0	
60	-0.356	-0.174	0.492	0	
61	-0.9	0	0	0	
62	-0.9	0	0	0	
