1	1	2	1	117	
2	2	2	1	14	
3	3	117	1	14	
4	1	1	2	105	
5	2	1	2	3	
6	3	105	2	3	
7	4	2	3	4	
8	5	2	3	16	
9	5	4	3	16	
10	3	106	4	3	
11	3	106	4	5	
12	6	3	4	5	
13	5	18	5	4	
14	7	18	5	6	
15	5	4	5	6	
16	8	107	6	5	
17	8	107	6	7	
18	7	5	6	7	
19	7	20	7	6	
20	7	20	7	8	
21	7	6	7	8	
22	8	9	8	108	
23	7	9	8	7	
24	8	108	8	7	
25	7	10	9	22	
26	7	10	9	8	
27	7	22	9	8	
28	7	9	10	11	
29	8	9	10	109	
30	8	11	10	109	
31	5	10	11	12	
32	7	10	11	24	
33	5	12	11	24	
34	6	11	12	13	
35	3	11	12	110	
36	3	13	12	110	
37	4	26	13	12	
38	9	26	13	119	
39	9	12	13	119	
40	9	1	14	118	
41	5	1	14	15	
42	8	118	14	15	
43	7	28	15	14	
44	7	28	15	16	
45	7	14	15	16	
46	7	17	16	3	
47	7	17	16	15	
48	7	3	16	15	
49	7	18	17	30	
50	7	18	17	16	
51	7	30	17	16	
52	7	17	18	19	
53	7	17	18	5	
54	7	19	18	5	
55	7	18	19	20	
56	7	18	19	32	
57	7	20	19	32	
58	7	19	20	21	
59	7	19	20	7	
60	7	21	20	7	
61	7	34	21	20	
62	7	34	21	22	
63	7	20	21	22	
64	7	9	22	21	
65	7	9	22	23	
66	7	21	22	23	
67	7	36	23	22	
68	7	36	23	24	
69	7	22	23	24	
70	7	25	24	11	
71	7	25	24	23	
72	7	11	24	23	
73	5	26	25	38	
74	5	26	25	24	
75	7	38	25	24	
76	6	25	26	13	
77	3	25	26	120	
78	3	13	26	120	
79	8	121	27	28	
80	8	121	27	40	
81	7	28	27	40	
82	7	27	28	29	
83	7	27	28	15	
84	7	29	28	15	
85	7	42	29	28	
86	7	42	29	30	
87	7	28	29	30	
88	7	17	30	29	
89	7	17	30	31	
90	7	29	30	31	
91	7	44	31	30	
92	7	44	31	32	
93	7	30	31	32	
94	7	33	32	19	
95	7	33	32	31	
96	7	19	32	31	
97	7	34	33	46	
98	7	34	33	32	
99	7	46	33	32	
100	7	33	34	35	
101	7	33	34	21	
102	7	35	34	21	
103	7	34	35	36	
104	7	34	35	48	
105	7	36	35	48	
106	7	35	36	37	
107	7	35	36	23	
108	7	37	36	23	
109	7	50	37	36	
110	7	50	37	38	
111	7	36	37	38	
112	7	25	38	37	
113	7	25	38	39	
114	7	37	38	39	
115	9	123	39	52	
116	8	123	39	38	
117	5	52	39	38	
118	8	41	40	122	
119	7	41	40	27	
120	8	122	40	27	
121	7	42	41	54	
122	7	42	41	40	
123	7	54	41	40	
124	7	41	42	43	
125	7	41	42	29	
126	7	43	42	29	
127	7	42	43	44	
128	7	42	43	56	
129	7	44	43	56	
130	7	43	44	45	
131	7	43	44	31	
132	7	45	44	31	
133	7	58	45	44	
134	7	58	45	46	
135	7	44	45	46	
136	7	33	46	45	
137	7	33	46	47	
138	7	45	46	47	
139	7	60	47	46	
140	7	60	47	48	
141	7	46	47	48	
142	7	49	48	35	
143	7	49	48	47	
144	7	35	48	47	
145	7	50	49	62	
146	7	50	49	48	
147	7	62	49	48	
148	7	49	50	51	
149	7	49	50	37	
150	7	51	50	37	
151	5	50	51	52	
152	7	50	51	64	
153	5	52	51	64	
154	3	51	52	124	
155	6	51	52	39	
156	3	124	52	39	
157	9	66	53	125	
158	5	66	53	54	
159	8	125	53	54	
160	7	41	54	53	
161	7	41	54	55	
162	7	53	54	55	
163	7	68	55	54	
164	7	68	55	56	
165	7	54	55	56	
166	7	57	56	43	
167	7	57	56	55	
168	7	43	56	55	
169	7	58	57	70	
170	7	58	57	56	
171	7	70	57	56	
172	7	57	58	59	
173	7	57	58	45	
174	7	59	58	45	
175	7	58	59	60	
176	7	58	59	72	
177	7	60	59	72	
178	7	59	60	61	
179	7	59	60	47	
180	7	61	60	47	
181	7	74	61	60	
182	7	74	61	62	
183	7	60	61	62	
184	7	49	62	61	
185	7	49	62	63	
186	7	61	62	63	
187	7	76	63	62	
188	7	76	63	64	
189	7	62	63	64	
190	5	65	64	51	
191	5	65	64	63	
192	7	51	64	63	
193	3	78	65	127	
194	6	78	65	64	
195	3	127	65	64	
196	6	67	66	53	
197	3	67	66	126	
198	3	53	66	126	
199	5	66	67	68	
200	5	66	67	80	
201	7	68	67	80	
202	7	67	68	69	
203	7	67	68	55	
204	7	69	68	55	
205	7	82	69	68	
206	7	82	69	70	
207	7	68	69	70	
208	7	57	70	69	
209	7	57	70	71	
210	7	69	70	71	
211	7	84	71	70	
212	7	84	71	72	
213	7	70	71	72	
214	7	73	72	59	
215	7	73	72	71	
216	7	59	72	71	
217	7	74	73	86	
218	7	74	73	72	
219	7	86	73	72	
220	7	73	74	75	
221	7	73	74	61	
222	7	75	74	61	
223	7	74	75	76	
224	7	74	75	88	
225	7	76	75	88	
226	7	75	76	77	
227	7	75	76	63	
228	7	77	76	63	
229	7	90	77	76	
230	7	90	77	78	
231	7	76	77	78	
232	5	65	78	77	
233	9	65	78	128	
234	8	77	78	128	
235	8	129	79	92	
236	8	129	79	80	
237	7	92	79	80	
238	7	81	80	67	
239	7	81	80	79	
240	7	67	80	79	
241	7	82	81	94	
242	7	82	81	80	
243	7	94	81	80	
244	7	81	82	83	
245	7	81	82	69	
246	7	83	82	69	
247	7	82	83	84	
248	7	82	83	96	
249	7	84	83	96	
250	7	83	84	85	
251	7	83	84	71	
252	7	85	84	71	
253	7	98	85	84	
254	7	98	85	86	
255	7	84	85	86	
256	7	73	86	85	
257	7	73	86	87	
258	7	85	86	87	
259	7	100	87	86	
260	7	100	87	88	
261	7	86	87	88	
262	7	89	88	75	
263	7	89	88	87	
264	7	75	88	87	
265	7	90	89	102	
266	7	90	89	88	
267	7	102	89	88	
268	7	89	90	91	
269	7	89	90	77	
270	7	91	90	77	
271	8	90	91	131	
272	7	90	91	104	
273	8	131	91	104	
274	8	130	92	93	
275	8	130	92	79	
276	7	93	92	79	
277	7	92	93	94	
278	8	92	93	111	
279	8	94	93	111	
280	7	81	94	93	
281	7	81	94	95	
282	7	93	94	95	
283	8	112	95	94	
284	8	112	95	96	
285	7	94	95	96	
286	5	97	96	83	
287	5	97	96	95	
288	7	83	96	95	
289	3	113	97	98	
290	3	113	97	96	
291	6	98	97	96	
292	4	97	98	99	
293	5	97	98	85	
294	5	99	98	85	
295	6	98	99	100	
296	3	98	99	114	
297	3	100	99	114	
298	4	99	100	101	
299	5	99	100	87	
300	5	101	100	87	
301	3	115	101	100	
302	3	115	101	102	
303	6	100	101	102	
304	5	89	102	101	
305	7	89	102	103	
306	5	101	102	103	
