1	1	1	2	
2	2	2	3	
3	2	3	4	
4	2	4	5	
5	3	5	6	
6	3	6	7	
7	3	7	8	
8	3	8	9	
9	3	9	10	
10	3	10	11	
11	2	11	12	
12	2	12	13	
13	3	14	15	
14	3	15	16	
15	3	16	17	
16	3	17	18	
17	3	18	19	
18	3	19	20	
19	3	20	21	
20	3	21	22	
21	3	22	23	
22	3	23	24	
23	3	24	25	
24	2	25	26	
25	3	27	28	
26	3	28	29	
27	3	29	30	
28	3	30	31	
29	3	31	32	
30	3	32	33	
31	3	33	34	
32	3	34	35	
33	3	35	36	
34	3	36	37	
35	3	37	38	
36	3	38	39	
37	3	40	41	
38	3	41	42	
39	3	42	43	
40	3	43	44	
41	3	44	45	
42	3	45	46	
43	3	46	47	
44	3	47	48	
45	3	48	49	
46	3	49	50	
47	3	50	51	
48	2	51	52	
49	3	53	54	
50	3	54	55	
51	3	55	56	
52	3	56	57	
53	3	57	58	
54	3	58	59	
55	3	59	60	
56	3	60	61	
57	3	61	62	
58	3	62	63	
59	3	63	64	
60	2	64	65	
61	2	66	67	
62	3	67	68	
63	3	68	69	
64	3	69	70	
65	3	70	71	
66	3	71	72	
67	3	72	73	
68	3	73	74	
69	3	74	75	
70	3	75	76	
71	3	76	77	
72	3	77	78	
73	3	79	80	
74	3	80	81	
75	3	81	82	
76	3	82	83	
77	3	83	84	
78	3	84	85	
79	3	85	86	
80	3	86	87	
81	3	87	88	
82	3	88	89	
83	3	89	90	
84	3	90	91	
85	3	92	93	
86	3	93	94	
87	3	94	95	
88	3	95	96	
89	2	96	97	
90	2	97	98	
91	2	98	99	
92	2	99	100	
93	2	100	101	
94	2	101	102	
95	3	102	103	
96	3	103	104	
97	2	1	14	
98	3	3	16	
99	3	5	18	
100	3	7	20	
101	3	9	22	
102	3	11	24	
103	2	13	26	
104	3	15	28	
105	3	17	30	
106	3	19	32	
107	3	21	34	
108	3	23	36	
109	3	25	38	
110	3	27	40	
111	3	29	42	
112	3	31	44	
113	3	33	46	
114	3	35	48	
115	3	37	50	
116	2	39	52	
117	3	41	54	
118	3	43	56	
119	3	45	58	
120	3	47	60	
121	3	49	62	
122	3	51	64	
123	2	53	66	
124	3	55	68	
125	3	57	70	
126	3	59	72	
127	3	61	74	
128	3	63	76	
129	2	65	78	
130	3	67	80	
131	3	69	82	
132	3	71	84	
133	3	73	86	
134	3	75	88	
135	3	77	90	
136	3	79	92	
137	3	81	94	
138	3	83	96	
139	3	85	98	
140	3	87	100	
141	3	89	102	
142	3	91	104	
143	4	2	105	
144	4	4	106	
145	5	6	107	
146	5	8	108	
147	5	10	109	
148	4	12	110	
149	5	93	111	
150	5	95	112	
151	4	97	113	
152	4	99	114	
153	4	101	115	
154	5	103	116	
155	4	1	117	
156	5	14	118	
157	5	13	119	
158	4	26	120	
159	5	27	121	
160	5	40	122	
161	5	39	123	
162	4	52	124	
163	5	53	125	
164	4	66	126	
165	4	65	127	
166	5	78	128	
167	5	79	129	
168	5	92	130	
169	5	91	131	
170	5	104	132	
171	6	105	133	
172	6	106	134	
173	6	110	135	
174	6	113	136	
175	6	114	137	
176	6	115	138	
177	6	117	139	
178	6	120	140	
179	6	124	141	
180	6	126	142	
181	6	127	143	
