1	1	2	1	63	
2	2	2	1	10	
3	3	63	1	10	
4	4	1	2	3	
5	5	1	2	55	
6	6	3	2	55	
7	7	12	3	2	
8	4	12	3	4	
9	4	2	3	4	
10	8	3	4	5	
11	1	3	4	56	
12	1	5	4	56	
13	9	4	5	6	
14	4	4	5	14	
15	4	6	5	14	
16	1	57	6	5	
17	1	57	6	7	
18	8	5	6	7	
19	4	16	7	6	
20	7	16	7	8	
21	4	6	7	8	
22	5	9	8	58	
23	4	9	8	7	
24	6	58	8	7	
25	1	65	9	18	
26	1	65	9	8	
27	8	18	9	8	
28	2	1	10	11	
29	3	1	10	64	
30	1	11	10	64	
31	4	20	11	10	
32	7	20	11	12	
33	4	10	11	12	
34	7	11	12	13	
35	7	11	12	3	
36	7	13	12	3	
37	7	12	13	14	
38	7	12	13	22	
39	7	14	13	22	
40	7	5	14	13	
41	7	5	14	15	
42	7	13	14	15	
43	7	24	15	14	
44	7	24	15	16	
45	7	14	15	16	
46	7	17	16	7	
47	7	17	16	15	
48	7	7	16	15	
49	7	18	17	26	
50	7	18	17	16	
51	7	26	17	16	
52	4	17	18	9	
53	6	17	18	66	
54	5	9	18	66	
55	6	28	19	67	
56	7	28	19	20	
57	6	67	19	20	
58	7	19	20	21	
59	7	19	20	11	
60	7	21	20	11	
61	7	20	21	22	
62	7	20	21	30	
63	7	22	21	30	
64	7	13	22	21	
65	7	13	22	23	
66	7	21	22	23	
67	7	32	23	22	
68	7	32	23	24	
69	7	22	23	24	
70	7	25	24	15	
71	7	25	24	23	
72	7	15	24	23	
73	7	26	25	34	
74	7	26	25	24	
75	7	34	25	24	
76	7	25	26	17	
77	7	25	26	27	
78	7	17	26	27	
79	4	26	27	36	
80	6	26	27	69	
81	5	36	27	69	
82	6	19	28	68	
83	7	19	28	29	
84	6	68	28	29	
85	7	28	29	30	
86	7	28	29	38	
87	7	30	29	38	
88	7	21	30	29	
89	7	21	30	31	
90	7	29	30	31	
91	7	40	31	30	
92	7	40	31	32	
93	7	30	31	32	
94	7	33	32	23	
95	7	33	32	31	
96	7	23	32	31	
97	7	34	33	42	
98	7	34	33	32	
99	7	42	33	32	
100	7	33	34	25	
101	7	33	34	35	
102	7	25	34	35	
103	4	34	35	36	
104	7	34	35	44	
105	4	36	35	44	
106	8	35	36	27	
107	1	35	36	70	
108	1	27	36	70	
109	6	38	37	71	
110	4	38	37	46	
111	5	71	37	46	
112	7	29	38	37	
113	7	29	38	39	
114	7	37	38	39	
115	7	48	39	38	
116	7	48	39	40	
117	7	38	39	40	
118	7	41	40	31	
119	7	41	40	39	
120	7	31	40	39	
121	7	42	41	50	
122	7	42	41	40	
123	7	50	41	40	
124	7	41	42	33	
125	7	41	42	43	
126	7	33	42	43	
127	7	42	43	44	
128	7	42	43	52	
129	7	44	43	52	
130	4	43	44	45	
131	7	43	44	35	
132	4	45	44	35	
133	1	73	45	44	
134	3	73	45	54	
135	2	44	45	54	
136	8	37	46	47	
137	1	37	46	72	
138	1	47	46	72	
139	5	59	47	46	
140	6	59	47	48	
141	4	46	47	48	
142	7	49	48	39	
143	7	49	48	47	
144	7	39	48	47	
145	6	50	49	60	
146	7	50	49	48	
147	6	60	49	48	
148	7	49	50	41	
149	4	49	50	51	
150	4	41	50	51	
151	8	50	51	52	
152	1	50	51	61	
153	1	52	51	61	
154	4	51	52	53	
155	4	51	52	43	
156	7	53	52	43	
157	4	52	53	54	
158	6	52	53	62	
159	5	54	53	62	
160	2	45	54	53	
161	3	45	54	74	
162	1	53	54	74	
163	10	75	56	4	
164	10	76	57	6	
165	10	51	61	77	
166	10	1	63	78	
167	10	10	64	79	
168	10	9	65	80	
169	10	81	70	36	
170	10	82	72	46	
171	10	83	73	45	
172	10	84	74	54	
