1	0	7.25	0	0	
2	0	7.25	0	0	
3	0	7.25	0	0	
4	0	7.25	0	0	
5	0	7.25	0	0	
6	0	7.25	0	0	
7	0	7.25	0	0	
8	0	7.25	0	0	
9	0	7.25	0	0	
10	0	7.25	0	0	
11	0	7.25	0	0	
12	0	-8	0	0	
13	0	0	0.468	0	
14	0	0	0	0	
15	0	0	0	0	
16	0	7.25	0	0	
17	0	7.25	0	0	
18	0	-8	0	0	
19	1.711	-0.5	0.663	0	
20	2.817	-0.169	0.543	0	
21	0	0	0.366	0	
22	9.508	0	0	0	
23	-1.552	0	0	0	
24	-4.344	-1.714	0	0	
25	1.711	-0.5	0.663	0	
26	0	0	0	0	
27	0	7.25	0	0	
28	1.3	-0.05	0.2	0	
29	0	7.25	0	0	
30	0	7.25	0	0	
31	0	0	0	0	
32	0	0	0	0	
33	0	7.25	0	0	
34	0	0	0	0	
35	0	7.25	0	0	
36	0	7.25	0	0	
37	0	7.25	0	0	
38	0	7.25	0	0	
39	0	7.25	0	0	
40	0	7.25	0	0	
41	0	1.682	0	0	
42	0	1.682	0	0	
43	-0.356	-0.174	0.492	0	
44	-0.9	0	0	0	
